,dteday,season,year,month,hours,holiday,weekday,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count,category_days,humidity_category,Frequency_Group
199,2011-01-09,springer,2011,january,14,0,sunday,clear,0.22,0.1818,32.0,0.4627,8,64,72,weekend,terlalu kering,Tinggi
200,2011-01-09,springer,2011,january,15,0,sunday,clear,0.22,0.197,35.0,0.3582,5,77,82,weekend,terlalu kering,Tinggi
201,2011-01-09,springer,2011,january,16,0,sunday,clear,0.2,0.1667,34.0,0.4478,13,79,92,weekend,terlalu kering,Tinggi
202,2011-01-09,springer,2011,january,17,0,sunday,clear,0.18,0.1515,37.0,0.3881,3,59,62,weekend,terlalu kering,Tinggi
203,2011-01-09,springer,2011,january,18,0,sunday,clear,0.16,0.1364,40.0,0.3284,4,44,48,weekend,terlalu kering,Sedang
204,2011-01-09,springer,2011,january,19,0,sunday,clear,0.16,0.1364,43.0,0.3284,1,40,41,weekend,terlalu kering,Sedang
205,2011-01-09,springer,2011,january,20,0,sunday,clear,0.14,0.1212,46.0,0.2537,0,38,38,weekend,ideal,Sedang
206,2011-01-09,springer,2011,january,21,0,sunday,clear,0.14,0.1061,46.0,0.4179,1,19,20,weekend,ideal,Sedang
207,2011-01-09,springer,2011,january,22,0,sunday,clear,0.14,0.1212,46.0,0.2985,5,10,15,weekend,ideal,Sedang
208,2011-01-09,springer,2011,january,23,0,sunday,clear,0.12,0.1364,50.0,0.194,0,6,6,weekend,ideal,Rendah
209,2011-01-10,springer,2011,january,0,0,monday,clear,0.12,0.1212,50.0,0.2836,2,3,5,weekdays,ideal,Rendah
210,2011-01-10,springer,2011,january,1,0,monday,clear,0.12,0.1212,50.0,0.2836,1,0,1,weekdays,ideal,Rendah
211,2011-01-10,springer,2011,january,2,0,monday,clear,0.12,0.1212,50.0,0.2239,0,3,3,weekdays,ideal,Rendah
212,2011-01-10,springer,2011,january,3,0,monday,clear,0.12,0.1212,50.0,0.2239,0,1,1,weekdays,ideal,Rendah
213,2011-01-10,springer,2011,january,4,0,monday,clear,0.1,0.1212,54.0,0.1343,1,2,3,weekdays,ideal,Rendah
214,2011-01-10,springer,2011,january,5,0,monday,clear,0.1,0.1061,54.0,0.2537,0,3,3,weekdays,ideal,Rendah
215,2011-01-10,springer,2011,january,6,0,monday,clear,0.12,0.1212,50.0,0.2836,0,31,31,weekdays,ideal,Sedang
216,2011-01-10,springer,2011,january,7,0,monday,clear,0.12,0.1212,50.0,0.2239,2,75,77,weekdays,ideal,Tinggi
217,2011-01-10,springer,2011,january,8,0,monday,cloudy,0.12,0.1212,50.0,0.2836,4,184,188,weekdays,ideal,Sangat Tinggi
218,2011-01-10,springer,2011,january,9,0,monday,cloudy,0.14,0.1212,50.0,0.2537,2,92,94,weekdays,ideal,Tinggi
219,2011-01-10,springer,2011,january,10,0,monday,cloudy,0.14,0.1212,50.0,0.2985,0,31,31,weekdays,ideal,Sedang
220,2011-01-10,springer,2011,january,11,0,monday,cloudy,0.16,0.1364,47.0,0.2836,2,28,30,weekdays,ideal,Sedang
221,2011-01-10,springer,2011,january,12,0,monday,cloudy,0.2,0.1818,40.0,0.2836,5,47,52,weekdays,terlalu kering,Tinggi
222,2011-01-10,springer,2011,january,13,0,monday,cloudy,0.2,0.1818,40.0,0.2836,4,50,54,weekdays,terlalu kering,Tinggi
223,2011-01-10,springer,2011,january,14,0,monday,cloudy,0.2,0.197,40.0,0.2239,0,47,47,weekdays,terlalu kering,Sedang
224,2011-01-10,springer,2011,january,15,0,monday,cloudy,0.2,0.197,40.0,0.2239,2,43,45,weekdays,terlalu kering,Sedang
225,2011-01-10,springer,2011,january,16,0,monday,clear,0.2,0.2121,40.0,0.1343,4,70,74,weekdays,terlalu kering,Tinggi
226,2011-01-10,springer,2011,january,17,0,monday,clear,0.2,0.2273,40.0,0.1045,4,174,178,weekdays,terlalu kering,Sangat Tinggi
227,2011-01-10,springer,2011,january,18,0,monday,clear,0.2,0.197,40.0,0.2239,1,154,155,weekdays,terlalu kering,Sangat Tinggi
228,2011-01-10,springer,2011,january,19,0,monday,clear,0.16,0.1667,47.0,0.1642,3,92,95,weekdays,ideal,Tinggi
229,2011-01-10,springer,2011,january,20,0,monday,clear,0.16,0.1667,50.0,0.1642,1,73,74,weekdays,ideal,Tinggi
230,2011-01-10,springer,2011,january,21,0,monday,clear,0.14,0.1364,59.0,0.194,1,37,38,weekdays,ideal,Sedang
231,2011-01-10,springer,2011,january,22,0,monday,clear,0.14,0.1515,59.0,0.1642,2,22,24,weekdays,ideal,Sedang
232,2011-01-10,springer,2011,january,23,0,monday,clear,0.14,0.1515,59.0,0.1642,0,18,18,weekdays,ideal,Sedang
233,2011-01-11,springer,2011,january,0,0,tuesday,clear,0.14,0.1667,59.0,0.1045,2,10,12,weekdays,ideal,Sedang
234,2011-01-11,springer,2011,january,1,0,tuesday,clear,0.14,0.1515,59.0,0.1642,0,3,3,weekdays,ideal,Rendah
235,2011-01-11,springer,2011,january,2,0,tuesday,cloudy,0.16,0.1515,55.00000000000001,0.194,0,3,3,weekdays,ideal,Rendah
236,2011-01-11,springer,2011,january,5,0,tuesday,cloudy,0.16,0.1818,55.00000000000001,0.1343,0,6,6,weekdays,ideal,Rendah
237,2011-01-11,springer,2011,january,6,0,tuesday,cloudy,0.16,0.1818,55.00000000000001,0.1343,0,27,27,weekdays,ideal,Sedang
238,2011-01-11,springer,2011,january,7,0,tuesday,cloudy,0.16,0.2273,55.00000000000001,0.0,2,97,99,weekdays,ideal,Tinggi
239,2011-01-11,springer,2011,january,8,0,tuesday,cloudy,0.18,0.2121,51.0,0.0896,3,214,217,weekdays,ideal,Sangat Tinggi
240,2011-01-11,springer,2011,january,9,0,tuesday,cloudy,0.18,0.197,51.0,0.1642,3,127,130,weekdays,ideal,Sangat Tinggi
241,2011-01-11,springer,2011,january,10,0,tuesday,cloudy,0.2,0.2121,51.0,0.1642,3,51,54,weekdays,ideal,Tinggi
242,2011-01-11,springer,2011,january,11,0,tuesday,cloudy,0.2,0.2121,47.0,0.1343,4,31,35,weekdays,ideal,Sedang
243,2011-01-11,springer,2011,january,12,0,tuesday,cloudy,0.2,0.2273,51.0,0.1045,2,55,57,weekdays,ideal,Tinggi
244,2011-01-11,springer,2011,january,13,0,tuesday,cloudy,0.2,0.2273,59.0,0.0896,6,46,52,weekdays,ideal,Tinggi
245,2011-01-11,springer,2011,january,14,0,tuesday,cloudy,0.2,0.2273,59.0,0.0896,3,60,63,weekdays,ideal,Tinggi
246,2011-01-11,springer,2011,january,15,0,tuesday,cloudy,0.16,0.197,80.0,0.0896,2,45,47,weekdays,terlalu lembab,Sedang
247,2011-01-11,springer,2011,january,16,0,tuesday,cloudy,0.16,0.1515,86.0,0.2239,4,72,76,weekdays,terlalu lembab,Tinggi
248,2011-01-11,springer,2011,january,17,0,tuesday,cloudy,0.16,0.1515,86.0,0.2239,6,130,136,weekdays,terlalu lembab,Sangat Tinggi
249,2011-01-11,springer,2011,january,18,0,tuesday,light_rain,0.16,0.1818,93.0,0.1045,1,94,95,weekdays,terlalu lembab,Tinggi
250,2011-01-11,springer,2011,january,19,0,tuesday,light_rain,0.16,0.2273,93.0,0.0,0,51,51,weekdays,terlalu lembab,Tinggi
251,2011-01-11,springer,2011,january,20,0,tuesday,light_rain,0.16,0.1515,93.0,0.194,0,32,32,weekdays,terlalu lembab,Sedang
252,2011-01-11,springer,2011,january,21,0,tuesday,light_rain,0.16,0.197,86.0,0.0896,0,20,20,weekdays,terlalu lembab,Sedang
253,2011-01-11,springer,2011,january,22,0,tuesday,light_rain,0.16,0.1818,93.0,0.1045,1,28,29,weekdays,terlalu lembab,Sedang
254,2011-01-11,springer,2011,january,23,0,tuesday,light_rain,0.16,0.197,93.0,0.0896,1,18,19,weekdays,terlalu lembab,Sedang
255,2011-01-12,springer,2011,january,0,0,wednesday,cloudy,0.16,0.197,86.0,0.0896,0,7,7,weekdays,terlalu lembab,Rendah
256,2011-01-12,springer,2011,january,1,0,wednesday,cloudy,0.16,0.1818,86.0,0.1045,0,6,6,weekdays,terlalu lembab,Rendah
257,2011-01-12,springer,2011,january,2,0,wednesday,clear,0.14,0.1515,86.0,0.1343,0,1,1,weekdays,terlalu lembab,Rendah
258,2011-01-12,springer,2011,january,5,0,wednesday,clear,0.14,0.1515,86.0,0.1642,0,5,5,weekdays,terlalu lembab,Rendah
259,2011-01-12,springer,2011,january,6,0,wednesday,clear,0.12,0.1515,93.0,0.1343,0,16,16,weekdays,terlalu lembab,Sedang
260,2011-01-12,springer,2011,january,7,0,wednesday,clear,0.14,0.1515,69.0,0.1343,0,54,54,weekdays,terlalu lembab,Tinggi
261,2011-01-12,springer,2011,january,8,0,wednesday,clear,0.16,0.1667,59.0,0.1642,3,125,128,weekdays,ideal,Sangat Tinggi
262,2011-01-12,springer,2011,january,9,0,wednesday,clear,0.16,0.1364,59.0,0.3284,3,78,81,weekdays,ideal,Tinggi
263,2011-01-12,springer,2011,january,10,0,wednesday,clear,0.18,0.1818,55.00000000000001,0.2239,0,39,39,weekdays,ideal,Sedang
264,2011-01-12,springer,2011,january,11,0,wednesday,clear,0.2,0.1818,51.0,0.3881,3,32,35,weekdays,ideal,Sedang
265,2011-01-12,springer,2011,january,12,0,wednesday,clear,0.2,0.1515,47.0,0.5821,3,52,55,weekdays,ideal,Tinggi
266,2011-01-12,springer,2011,january,13,0,wednesday,clear,0.22,0.197,44.0,0.3582,0,49,49,weekdays,terlalu kering,Sedang
267,2011-01-12,springer,2011,january,14,0,wednesday,clear,0.2,0.1818,47.0,0.3284,0,44,44,weekdays,ideal,Sedang
268,2011-01-12,springer,2011,january,15,0,wednesday,clear,0.2,0.1667,47.0,0.4179,1,48,49,weekdays,ideal,Sedang
269,2011-01-12,springer,2011,january,16,0,wednesday,clear,0.22,0.197,44.0,0.3284,5,63,68,weekdays,terlalu kering,Tinggi
270,2011-01-12,springer,2011,january,17,0,wednesday,clear,0.2,0.1818,47.0,0.3582,0,139,139,weekdays,ideal,Sangat Tinggi
271,2011-01-12,springer,2011,january,18,0,wednesday,clear,0.2,0.1515,47.0,0.5224,2,135,137,weekdays,ideal,Sangat Tinggi
272,2011-01-12,springer,2011,january,19,0,wednesday,clear,0.18,0.1515,47.0,0.4179,1,82,83,weekdays,ideal,Tinggi
273,2011-01-12,springer,2011,january,20,0,wednesday,clear,0.16,0.1364,50.0,0.3284,2,54,56,weekdays,ideal,Tinggi
274,2011-01-12,springer,2011,january,21,0,wednesday,clear,0.16,0.1364,55.00000000000001,0.3284,0,57,57,weekdays,ideal,Tinggi
275,2011-01-12,springer,2011,january,22,0,wednesday,clear,0.16,0.1212,55.00000000000001,0.4478,1,32,33,weekdays,ideal,Sedang
276,2011-01-12,springer,2011,january,23,0,wednesday,clear,0.14,0.1061,59.0,0.4179,1,19,20,weekdays,ideal,Sedang
277,2011-01-13,springer,2011,january,0,0,thursday,clear,0.14,0.1212,59.0,0.2836,1,6,7,weekdays,ideal,Rendah
278,2011-01-13,springer,2011,january,1,0,thursday,clear,0.14,0.1212,50.0,0.2836,0,2,2,weekdays,ideal,Rendah
279,2011-01-13,springer,2011,january,2,0,thursday,clear,0.14,0.1212,50.0,0.3582,0,2,2,weekdays,ideal,Rendah
280,2011-01-13,springer,2011,january,3,0,thursday,clear,0.14,0.1212,50.0,0.3284,0,3,3,weekdays,ideal,Rendah
281,2011-01-13,springer,2011,january,4,0,thursday,clear,0.14,0.1212,50.0,0.2537,0,4,4,weekdays,ideal,Rendah
282,2011-01-13,springer,2011,january,5,0,thursday,clear,0.14,0.1212,50.0,0.2985,0,3,3,weekdays,ideal,Rendah
283,2011-01-13,springer,2011,january,6,0,thursday,clear,0.12,0.1515,54.0,0.1343,0,28,28,weekdays,ideal,Sedang
284,2011-01-13,springer,2011,january,7,0,thursday,clear,0.12,0.1515,54.0,0.1343,0,72,72,weekdays,ideal,Tinggi
285,2011-01-13,springer,2011,january,8,0,thursday,clear,0.14,0.1364,50.0,0.194,5,197,202,weekdays,ideal,Sangat Tinggi
286,2011-01-13,springer,2011,january,9,0,thursday,clear,0.14,0.1212,50.0,0.3284,2,137,139,weekdays,ideal,Sangat Tinggi
287,2011-01-13,springer,2011,january,10,0,thursday,cloudy,0.16,0.1364,50.0,0.3582,2,36,38,weekdays,ideal,Sedang
288,2011-01-13,springer,2011,january,11,0,thursday,cloudy,0.2,0.1667,44.0,0.4478,4,33,37,weekdays,terlalu kering,Sedang
289,2011-01-13,springer,2011,january,12,0,thursday,clear,0.2,0.1667,44.0,0.4179,3,49,52,weekdays,terlalu kering,Tinggi
290,2011-01-13,springer,2011,january,13,0,thursday,clear,0.22,0.197,41.0,0.4478,2,81,83,weekdays,terlalu kering,Tinggi
291,2011-01-13,springer,2011,january,14,0,thursday,clear,0.22,0.197,41.0,0.3881,3,39,42,weekdays,terlalu kering,Sedang
292,2011-01-13,springer,2011,january,15,0,thursday,clear,0.24,0.2121,38.0,0.2985,5,55,60,weekdays,terlalu kering,Tinggi
293,2011-01-13,springer,2011,january,16,0,thursday,clear,0.24,0.2121,38.0,0.3582,2,76,78,weekdays,terlalu kering,Tinggi
294,2011-01-13,springer,2011,january,17,0,thursday,clear,0.2,0.1818,40.0,0.2836,4,158,162,weekdays,terlalu kering,Sangat Tinggi
295,2011-01-13,springer,2011,january,18,0,thursday,clear,0.2,0.1818,40.0,0.3284,3,141,144,weekdays,terlalu kering,Sangat Tinggi
296,2011-01-13,springer,2011,january,19,0,thursday,clear,0.16,0.1515,47.0,0.2537,1,98,99,weekdays,ideal,Tinggi
297,2011-01-13,springer,2011,january,20,0,thursday,clear,0.16,0.1515,47.0,0.2239,0,64,64,weekdays,ideal,Tinggi
298,2011-01-13,springer,2011,january,21,0,thursday,clear,0.14,0.1212,46.0,0.2985,0,40,40,weekdays,ideal,Sedang
299,2011-01-13,springer,2011,january,22,0,thursday,clear,0.14,0.1212,46.0,0.3284,0,30,30,weekdays,ideal,Sedang
300,2011-01-13,springer,2011,january,23,0,thursday,clear,0.12,0.1364,50.0,0.194,1,14,15,weekdays,ideal,Sedang
301,2011-01-14,springer,2011,january,0,0,friday,clear,0.12,0.1364,50.0,0.194,0,14,14,weekdays,ideal,Sedang
302,2011-01-14,springer,2011,january,1,0,friday,clear,0.1,0.1212,54.0,0.1642,0,5,5,weekdays,ideal,Rendah
303,2011-01-14,springer,2011,january,2,0,friday,clear,0.1,0.1212,54.0,0.1343,0,1,1,weekdays,ideal,Rendah
304,2011-01-14,springer,2011,january,3,0,friday,clear,0.1,0.1364,54.0,0.1045,0,1,1,weekdays,ideal,Rendah
305,2011-01-14,springer,2011,january,5,0,friday,clear,0.1,0.1364,54.0,0.0896,0,8,8,weekdays,ideal,Rendah
306,2011-01-14,springer,2011,january,6,0,friday,clear,0.1,0.1818,54.0,0.0,0,17,17,weekdays,ideal,Sedang
307,2011-01-14,springer,2011,january,7,0,friday,clear,0.1,0.1212,74.0,0.1642,0,70,70,weekdays,terlalu lembab,Tinggi
308,2011-01-14,springer,2011,january,8,0,friday,clear,0.12,0.1667,68.0,0.0,2,156,158,weekdays,terlalu lembab,Sangat Tinggi
309,2011-01-14,springer,2011,january,9,0,friday,clear,0.14,0.1515,69.0,0.1343,0,117,117,weekdays,terlalu lembab,Sangat Tinggi
310,2011-01-14,springer,2011,january,10,0,friday,clear,0.18,0.1818,55.00000000000001,0.194,4,40,44,weekdays,ideal,Sedang
311,2011-01-14,springer,2011,january,11,0,friday,clear,0.18,0.1667,51.0,0.2836,6,47,53,weekdays,ideal,Tinggi
312,2011-01-14,springer,2011,january,12,0,friday,clear,0.2,0.197,44.0,0.2537,2,59,61,weekdays,terlalu kering,Tinggi
313,2011-01-14,springer,2011,january,13,0,friday,clear,0.22,0.197,37.0,0.3881,4,73,77,weekdays,terlalu kering,Tinggi
314,2011-01-14,springer,2011,january,14,0,friday,clear,0.22,0.2121,41.0,0.2836,5,59,64,weekdays,terlalu kering,Tinggi
315,2011-01-14,springer,2011,january,15,0,friday,clear,0.24,0.2424,38.0,0.1642,9,59,68,weekdays,terlalu kering,Tinggi
316,2011-01-14,springer,2011,january,16,0,friday,clear,0.22,0.2424,41.0,0.1045,3,87,90,weekdays,terlalu kering,Tinggi
317,2011-01-14,springer,2011,january,17,0,friday,clear,0.22,0.2273,41.0,0.1642,4,155,159,weekdays,terlalu kering,Sangat Tinggi
318,2011-01-14,springer,2011,january,18,0,friday,clear,0.2,0.2576,47.0,0.0,5,134,139,weekdays,ideal,Sangat Tinggi
319,2011-01-14,springer,2011,january,19,0,friday,clear,0.16,0.197,59.0,0.0896,3,89,92,weekdays,ideal,Tinggi
320,2011-01-14,springer,2011,january,20,0,friday,clear,0.18,0.2424,59.0,0.0,0,68,68,weekdays,ideal,Tinggi
321,2011-01-14,springer,2011,january,21,0,friday,clear,0.16,0.2273,69.0,0.0,4,48,52,weekdays,terlalu lembab,Tinggi
322,2011-01-14,springer,2011,january,22,0,friday,cloudy,0.16,0.2273,69.0,0.0,2,34,36,weekdays,terlalu lembab,Sedang
323,2011-01-14,springer,2011,january,23,0,friday,cloudy,0.18,0.2424,55.00000000000001,0.0,1,26,27,weekdays,ideal,Sedang
324,2011-01-15,springer,2011,january,0,0,saturday,clear,0.18,0.2424,55.00000000000001,0.0,3,25,28,weekend,ideal,Sedang
325,2011-01-15,springer,2011,january,1,0,saturday,cloudy,0.16,0.197,59.0,0.0896,2,18,20,weekend,ideal,Sedang
326,2011-01-15,springer,2011,january,2,0,saturday,cloudy,0.16,0.197,59.0,0.0896,0,12,12,weekend,ideal,Sedang
327,2011-01-15,springer,2011,january,3,0,saturday,cloudy,0.16,0.2273,59.0,0.0,1,7,8,weekend,ideal,Rendah
328,2011-01-15,springer,2011,january,4,0,saturday,cloudy,0.16,0.2273,59.0,0.0,0,5,5,weekend,ideal,Rendah
329,2011-01-15,springer,2011,january,5,0,saturday,clear,0.16,0.2273,59.0,0.0,0,1,1,weekend,ideal,Rendah
330,2011-01-15,springer,2011,january,6,0,saturday,clear,0.14,0.1667,63.0,0.1045,1,2,3,weekend,ideal,Rendah
331,2011-01-15,springer,2011,january,7,0,saturday,clear,0.14,0.2121,63.0,0.0,1,9,10,weekend,ideal,Sedang
332,2011-01-15,springer,2011,january,8,0,saturday,clear,0.14,0.1515,63.0,0.1343,1,22,23,weekend,ideal,Sedang
333,2011-01-15,springer,2011,january,9,0,saturday,clear,0.16,0.1818,64.0,0.1343,2,31,33,weekend,ideal,Sedang
334,2011-01-15,springer,2011,january,10,0,saturday,clear,0.18,0.197,59.0,0.1642,2,57,59,weekend,ideal,Tinggi
335,2011-01-15,springer,2011,january,11,0,saturday,clear,0.2,0.197,55.00000000000001,0.2239,18,54,72,weekend,ideal,Tinggi
336,2011-01-15,springer,2011,january,12,0,saturday,clear,0.24,0.2273,48.0,0.2239,15,74,89,weekend,ideal,Tinggi
337,2011-01-15,springer,2011,january,13,0,saturday,clear,0.28,0.2576,38.0,0.2985,21,80,101,weekend,terlalu kering,Sangat Tinggi
338,2011-01-15,springer,2011,january,14,0,saturday,clear,0.3,0.2879,39.0,0.2836,26,92,118,weekend,terlalu kering,Sangat Tinggi
339,2011-01-15,springer,2011,january,15,0,saturday,cloudy,0.32,0.3182,36.0,0.194,21,108,129,weekend,terlalu kering,Sangat Tinggi
340,2011-01-15,springer,2011,january,16,0,saturday,cloudy,0.34,0.3333,34.0,0.194,33,95,128,weekend,terlalu kering,Sangat Tinggi
341,2011-01-15,springer,2011,january,17,0,saturday,cloudy,0.32,0.303,36.0,0.2836,29,54,83,weekend,terlalu kering,Tinggi
342,2011-01-15,springer,2011,january,18,0,saturday,cloudy,0.3,0.2879,45.0,0.2537,15,69,84,weekend,ideal,Tinggi
343,2011-01-15,springer,2011,january,19,0,saturday,cloudy,0.32,0.303,39.0,0.2537,14,60,74,weekend,terlalu kering,Tinggi
344,2011-01-15,springer,2011,january,20,0,saturday,cloudy,0.32,0.303,39.0,0.2537,6,35,41,weekend,terlalu kering,Sedang
345,2011-01-15,springer,2011,january,21,0,saturday,cloudy,0.32,0.303,39.0,0.2239,6,51,57,weekend,terlalu kering,Tinggi
346,2011-01-15,springer,2011,january,22,0,saturday,cloudy,0.3,0.3182,42.0,0.1045,0,26,26,weekend,terlalu kering,Sedang
347,2011-01-15,springer,2011,january,23,0,saturday,clear,0.3,0.2879,45.0,0.2836,5,39,44,weekend,ideal,Sedang
348,2011-01-16,springer,2011,january,0,0,sunday,clear,0.26,0.303,56.00000000000001,0.0,6,33,39,weekend,ideal,Sedang
349,2011-01-16,springer,2011,january,1,0,sunday,clear,0.26,0.2727,56.00000000000001,0.1343,4,19,23,weekend,ideal,Sedang
350,2011-01-16,springer,2011,january,2,0,sunday,clear,0.26,0.2879,56.00000000000001,0.0896,3,13,16,weekend,ideal,Sedang
351,2011-01-16,springer,2011,january,3,0,sunday,clear,0.22,0.2727,69.0,0.0,9,6,15,weekend,terlalu lembab,Sedang
352,2011-01-16,springer,2011,january,4,0,sunday,clear,0.26,0.2576,56.00000000000001,0.1642,0,1,1,weekend,ideal,Rendah
353,2011-01-16,springer,2011,january,5,0,sunday,cloudy,0.26,0.2576,56.00000000000001,0.1642,1,1,2,weekend,ideal,Rendah
354,2011-01-16,springer,2011,january,6,0,sunday,cloudy,0.26,0.2576,56.00000000000001,0.1642,0,1,1,weekend,ideal,Rendah
355,2011-01-16,springer,2011,january,7,0,sunday,cloudy,0.24,0.2121,56.00000000000001,0.2985,0,3,3,weekend,ideal,Rendah
356,2011-01-16,springer,2011,january,8,0,sunday,clear,0.22,0.2121,55.00000000000001,0.2836,0,18,18,weekend,ideal,Sedang
357,2011-01-16,springer,2011,january,9,0,sunday,clear,0.22,0.2121,51.0,0.2537,3,29,32,weekend,ideal,Sedang
358,2011-01-16,springer,2011,january,10,0,sunday,clear,0.22,0.2121,51.0,0.2836,8,71,79,weekend,ideal,Tinggi
359,2011-01-16,springer,2011,january,11,0,sunday,clear,0.24,0.2273,44.0,0.2537,23,70,93,weekend,terlalu kering,Tinggi
360,2011-01-16,springer,2011,january,12,0,sunday,clear,0.24,0.2121,41.0,0.2836,29,75,104,weekend,terlalu kering,Sangat Tinggi
361,2011-01-16,springer,2011,january,13,0,sunday,clear,0.26,0.2273,35.0,0.2985,23,95,118,weekend,terlalu kering,Sangat Tinggi
362,2011-01-16,springer,2011,january,14,0,sunday,clear,0.28,0.2727,36.0,0.2537,22,69,91,weekend,terlalu kering,Tinggi
363,2011-01-16,springer,2011,january,15,0,sunday,clear,0.26,0.2424,38.0,0.2537,35,78,113,weekend,terlalu kering,Sangat Tinggi
364,2011-01-16,springer,2011,january,16,0,sunday,clear,0.24,0.2273,38.0,0.2239,22,77,99,weekend,terlalu kering,Tinggi
365,2011-01-16,springer,2011,january,17,0,sunday,clear,0.22,0.2121,37.0,0.2537,23,82,105,weekend,terlalu kering,Sangat Tinggi
366,2011-01-16,springer,2011,january,18,0,sunday,clear,0.2,0.2121,40.0,0.1642,11,56,67,weekend,terlalu kering,Tinggi
367,2011-01-16,springer,2011,january,19,0,sunday,clear,0.18,0.197,47.0,0.1343,14,47,61,weekend,ideal,Tinggi
368,2011-01-16,springer,2011,january,20,0,sunday,clear,0.18,0.197,47.0,0.1642,7,50,57,weekend,ideal,Tinggi
369,2011-01-16,springer,2011,january,21,0,sunday,clear,0.18,0.197,51.0,0.1642,6,22,28,weekend,ideal,Sedang
370,2011-01-16,springer,2011,january,22,0,sunday,cloudy,0.2,0.2121,49.0,0.1343,2,19,21,weekend,ideal,Sedang
371,2011-01-16,springer,2011,january,23,0,sunday,cloudy,0.2,0.2273,40.0,0.1045,0,18,18,weekend,terlalu kering,Sedang
372,2011-01-17,springer,2011,january,0,1,monday,cloudy,0.2,0.197,47.0,0.2239,1,16,17,weekdays,ideal,Sedang
373,2011-01-17,springer,2011,january,1,1,monday,cloudy,0.2,0.197,44.0,0.194,1,15,16,weekdays,terlalu kering,Sedang
374,2011-01-17,springer,2011,january,2,1,monday,cloudy,0.18,0.1667,43.0,0.2537,0,8,8,weekdays,terlalu kering,Rendah
375,2011-01-17,springer,2011,january,3,1,monday,cloudy,0.18,0.1818,43.0,0.194,0,2,2,weekdays,terlalu kering,Rendah
376,2011-01-17,springer,2011,january,4,1,monday,cloudy,0.18,0.197,43.0,0.1343,1,2,3,weekdays,terlalu kering,Rendah
377,2011-01-17,springer,2011,january,5,1,monday,cloudy,0.18,0.197,43.0,0.1642,0,1,1,weekdays,terlalu kering,Rendah
378,2011-01-17,springer,2011,january,6,1,monday,cloudy,0.18,0.1818,43.0,0.194,0,5,5,weekdays,terlalu kering,Rendah
379,2011-01-17,springer,2011,january,7,1,monday,cloudy,0.16,0.1818,50.0,0.1343,4,9,13,weekdays,ideal,Sedang
380,2011-01-17,springer,2011,january,8,1,monday,cloudy,0.16,0.1515,47.0,0.2239,3,30,33,weekdays,ideal,Sedang
381,2011-01-17,springer,2011,january,9,1,monday,cloudy,0.16,0.1515,47.0,0.2239,8,39,47,weekdays,ideal,Sedang
382,2011-01-17,springer,2011,january,10,1,monday,cloudy,0.16,0.1515,50.0,0.2537,7,50,57,weekdays,ideal,Tinggi
383,2011-01-17,springer,2011,january,11,1,monday,cloudy,0.16,0.1515,55.00000000000001,0.194,9,55,64,weekdays,ideal,Tinggi
384,2011-01-17,springer,2011,january,12,1,monday,cloudy,0.18,0.197,47.0,0.1343,10,70,80,weekdays,ideal,Tinggi
385,2011-01-17,springer,2011,january,13,1,monday,cloudy,0.18,0.197,47.0,0.1343,13,80,93,weekdays,ideal,Tinggi
386,2011-01-17,springer,2011,january,14,1,monday,cloudy,0.18,0.2121,43.0,0.1045,12,74,86,weekdays,terlalu kering,Tinggi
387,2011-01-17,springer,2011,january,15,1,monday,cloudy,0.2,0.2121,47.0,0.1642,21,72,93,weekdays,ideal,Tinggi
388,2011-01-17,springer,2011,january,16,1,monday,cloudy,0.2,0.2121,47.0,0.1642,6,76,82,weekdays,ideal,Tinggi
